,,,Abra,Abra, Abra , Abra ,Arbok,Arbok, Arbok , Arbok ,Diglett Media,Diglett Media, Diglett Media , Diglett Media ,Ivysaur,Ivysaur, Ivysaur , Ivysaur ,Onix,Onix, Onix , Onix ,Snorlax,Snorlax, Snorlax , Snorlax ,Snorlax Tagless,Snorlax Tagless, Snorlax Tagless , Snorlax Tagless ,SPEAROW,SPEAROW, SPEAROW , SPEAROW 
Mth,Date,Site,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue 
6,6/9/2016,EasyBib,414792,0," $ 1,264.33 ", $ -   ,336066,0, $ 841.78 , $ -   ,496737,0," $ 1,338.06 ", $ -   ,723116,0," $ 2,179.43 ", $ -   ,681776,0," $ 1,931.59 ", $ -   ,360326,0, $ 818.85 , $ -   ,0,0, $ -   , $ -   ,1269484,1208195," $ 3,186.36 "," $ 3,160.91 "
6,6/10/2016,BibMe,88013,0, $ 301.17 , $ -   ,74542,0, $ 186.11 , $ -   ,160660,0, $ 539.01 , $ -   ,287234,0, $ 953.61 , $ -   ,164075,0, $ 460.15 , $ -   ,90042,0, $ 265.98 , $ -   ,0,0, $ -   , $ -   ,1641412,1426219," $ 4,593.92 "," $ 1,488.46 "
6,6/10/2016,CitationMachine,593543,0," $ 1,915.31 ", $ -   ,392104,0," $ 1,010.87 ", $ -   ,577823,0," $ 1,542.68 ", $ -   ,469359,0," $ 1,454.56 ", $ -   ,741742,0," $ 1,930.03 ", $ -   ,334814,0, $ 840.26 , $ -   ,0,0, $ -   , $ -   ,1128926,929858," $ 2,587.11 "," $ 2,225.14 "
6,6/10/2016,EasyBib,264947,0, $ 837.32 , $ -   ,215401,0, $ 553.40 , $ -   ,336884,0, $ 943.31 , $ -   ,462272,0," $ 1,491.43 ", $ -   ,425726,0," $ 1,286.40 ", $ -   ,199900,0, $ 475.91 , $ -   ,0,0, $ -   , $ -   ,840198,729742," $ 2,205.78 "," $ 2,001.49 "
6,6/11/2016,BibMe,68785,0, $ 238.88 , $ -   ,60520,0, $ 160.95 , $ -   ,127284,0, $ 477.81 , $ -   ,216757,0, $ 817.51 , $ -   ,114444,0, $ 363.31 , $ -   ,61408,0, $ 206.81 , $ -   ,0,0, $ -   , $ -   ,1173295,1105297," $ 3,284.88 "," $ 1,385.74 "
6,6/11/2016,CitationMachine,500799,0," $ 1,626.26 ", $ -   ,355279,0, $ 954.98 , $ -   ,417007,0," $ 1,341.40 ", $ -   ,373760,0," $ 1,258.79 ", $ -   ,574259,0," $ 1,687.65 ", $ -   ,257072,0, $ 776.41 , $ -   ,0,0, $ -   , $ -   ,819023,727226," $ 2,072.40 "," $ 1,914.53 "
6,6/11/2016,EasyBib,145743,0, $ 476.02 , $ -   ,119045,0, $ 323.69 , $ -   ,172582,0, $ 576.66 , $ -   ,233916,0, $ 848.69 , $ -   ,204746,0, $ 692.16 , $ -   ,89429,0, $ 244.98 , $ -   ,0,0, $ -   , $ -   ,371780,354800," $ 1,073.90 "," $ 1,076.28 "
6,6/12/2016,BibMe,116168,0, $ 390.96 , $ -   ,112058,0, $ 287.83 , $ -   ,225086,0, $ 789.53 , $ -   ,423481,0," $ 1,519.38 ", $ -   ,200123,0, $ 608.03 , $ -   ,124604,0, $ 395.97 , $ -   ,0,0, $ -   , $ -   ,2221922,2190624," $ 6,217.13 "," $ 2,297.65 "
6,6/12/2016,CitationMachine,757678,0," $ 2,364.95 ", $ -   ,771985,0," $ 2,003.20 ", $ -   ,783640,0," $ 2,258.85 ", $ -   ,710313,0," $ 2,303.55 ", $ -   ,1062374,0," $ 2,994.79 ", $ -   ,497659,0," $ 1,391.91 ", $ -   ,0,0, $ -   , $ -   ,1611136,1503229," $ 3,871.24 "," $ 3,742.14 "
6,6/12/2016,EasyBib,292213,0, $ 897.93 , $ -   ,309951,0, $ 807.48 , $ -   ,351221,0," $ 1,127.83 ", $ -   ,517875,0," $ 1,746.29 ", $ -   ,438974,0," $ 1,408.15 ", $ -   ,214074,0, $ 534.18 , $ -   ,0,0, $ -   , $ -   ,841205,876785," $ 2,244.35 "," $ 2,462.54 "
6,6/13/2016,BibMe,126581,0, $ 424.33 , $ -   ,102310,0, $ 246.61 , $ -   ,226602,0, $ 699.00 , $ -   ,367640,0," $ 1,228.17 ", $ -   ,216564,0, $ 588.85 , $ -   ,115726,0, $ 331.57 , $ -   ,0,0, $ -   , $ -   ,2068015,1841342," $ 5,744.89 "," $ 1,788.55 "
6,6/13/2016,CitationMachine,676476,0," $ 2,238.48 ", $ -   ,470868,0," $ 1,204.05 ", $ -   ,757763,0," $ 1,929.32 ", $ -   ,600641,0," $ 1,882.05 ", $ -   ,928390,0," $ 2,363.65 ", $ -   ,444705,0," $ 1,091.59 ", $ -   ,0,0, $ -   , $ -   ,1401993,1171920," $ 3,053.06 "," $ 2,619.18 "
6,6/13/2016,EasyBib,352737,0," $ 1,120.17 ", $ -   ,249468,0, $ 631.36 , $ -   ,417635,0," $ 1,185.35 ", $ -   ,547736,0," $ 1,739.49 ", $ -   ,539567,0," $ 1,606.23 ", $ -   ,262353,0, $ 608.40 , $ -   ,0,0, $ -   , $ -   ,888670,827344," $ 2,278.17 "," $ 2,194.82 "
6,6/14/2016,BibMe,131379,0, $ 462.87 , $ -   ,123683,0, $ 302.84 , $ -   ,211911,0, $ 608.84 , $ -   ,377540,0," $ 1,245.63 ", $ -   ,173002,0, $ 467.21 , $ -   ,104856,0, $ 301.99 , $ -   ,0,0, $ -   , $ -   ,1909585,1745830," $ 5,315.36 "," $ 1,654.87 "
6,6/14/2016,CitationMachine,776181,0," $ 2,602.12 ", $ -   ,406137,0," $ 1,046.66 ", $ -   ,785780,0," $ 1,758.86 ", $ -   ,546446,0," $ 1,659.11 ", $ -   ,759413,0," $ 1,888.63 ", $ -   ,421749,0," $ 1,008.94 ", $ -   ,0,0, $ -   , $ -   ,1164260,1003389," $ 2,539.76 "," $ 2,225.88 "
6,6/14/2016,EasyBib,317592,0," $ 1,041.42 ", $ -   ,206489,0, $ 525.56 , $ -   ,415588,0," $ 1,134.37 ", $ -   ,488275,0," $ 1,490.57 ", $ -   ,435436,0," $ 1,315.98 ", $ -   ,231314,0, $ 517.94 , $ -   ,0,0, $ -   , $ -   ,760450,724937," $ 1,871.39 "," $ 1,815.19 "
6,6/15/2016,BibMe,117398,0, $ 422.17 , $ -   ,122906,0, $ 308.75 , $ -   ,265096,0, $ 715.76 , $ -   ,388607,0," $ 1,329.77 ", $ -   ,176952,0, $ 484.90 , $ -   ,115142,0, $ 328.89 , $ -   ,0,0, $ -   , $ -   ,1734001,1520885," $ 4,822.88 "," $ 1,527.25 "
6,6/15/2016,CitationMachine,668245,0," $ 2,270.03 ", $ -   ,458816,0," $ 1,181.82 ", $ -   ,751479,0," $ 1,926.05 ", $ -   ,577827,0," $ 1,760.64 ", $ -   ,865242,0," $ 2,218.12 ", $ -   ,447953,0," $ 1,097.31 ", $ -   ,0,0, $ -   , $ -   ,1025449,869761," $ 2,328.45 "," $ 2,028.81 "
6,6/15/2016,EasyBib,254757,0, $ 853.30 , $ -   ,204364,0, $ 523.89 , $ -   ,435990,0," $ 1,245.86 ", $ -   ,481935,0," $ 1,477.60 ", $ -   ,430167,0," $ 1,313.34 ", $ -   ,207783,0, $ 562.61 , $ -   ,0,0, $ -   , $ -   ,633936,579677," $ 1,594.82 "," $ 1,496.56 "
6,6/16/2016,BibMe,112140,0, $ 415.52 , $ -   ,130621,0, $ 320.64 , $ -   ,255563,0, $ 747.94 , $ -   ,386526,0," $ 1,275.44 ", $ -   ,147705,0, $ 418.87 , $ -   ,111344,0, $ 319.38 , $ -   ,0,0, $ -   , $ -   ,943887,849511," $ 2,656.49 ", $ 903.25 
6,6/16/2016,CitationMachine,662447,0," $ 2,315.22 ", $ -   ,401406,0," $ 1,029.46 ", $ -   ,822624,0," $ 2,265.87 ", $ -   ,524999,0," $ 1,608.23 ", $ -   ,604766,0," $ 1,643.76 ", $ -   ,414097,0," $ 1,063.27 ", $ -   ,0,0, $ -   , $ -   ,608252,530291," $ 1,441.59 "," $ 1,281.83 "
6,6/16/2016,EasyBib,229337,0, $ 774.89 , $ -   ,165703,0, $ 422.06 , $ -   ,458069,0," $ 1,278.67 ", $ -   ,393501,0," $ 1,267.22 ", $ -   ,297539,0, $ 903.03 , $ -   ,160255,0, $ 399.06 , $ -   ,0,0, $ -   , $ -   ,345171,322765, $ 883.74 , $ 838.03 
6,6/17/2016,BibMe,113619,0, $ 418.49 , $ -   ,95004,0, $ 229.52 , $ -   ,181274,0, $ 571.49 , $ -   ,278694,0, $ 939.04 , $ -   ,119873,0, $ 377.02 , $ -   ,73486,0, $ 227.88 , $ -   ,0,0, $ -   , $ -   ,1045071,977036," $ 2,944.62 "," $ 1,094.04 "
6,6/17/2016,CitationMachine,633445,0," $ 2,247.03 ", $ -   ,355253,0, $ 916.07 , $ -   ,700272,0," $ 1,986.96 ", $ -   ,439892,0," $ 1,341.55 ", $ -   ,515248,0," $ 1,543.05 ", $ -   ,372649,0," $ 1,005.71 ", $ -   ,0,0, $ -   , $ -   ,665922,620338," $ 1,756.03 "," $ 1,685.87 "
6,6/17/2016,EasyBib,183240,0, $ 637.61 , $ -   ,124842,0, $ 322.28 , $ -   ,304370,0, $ 935.84 , $ -   ,254158,0, $ 880.80 , $ -   ,195545,0, $ 676.81 , $ -   ,96015,0, $ 274.41 , $ -   ,0,0, $ -   , $ -   ,303797,291102, $ 880.62 , $ 869.54 
6,6/18/2016,BibMe,94454,0, $ 357.81 , $ -   ,87601,0, $ 223.13 , $ -   ,115711,0, $ 431.39 , $ -   ,194356,0, $ 814.84 , $ -   ,93012,0, $ 342.23 , $ -   ,49237,0, $ 184.81 , $ -   ,0,0, $ -   , $ -   ,961149,909266," $ 2,710.23 "," $ 1,123.92 "
6,6/18/2016,CitationMachine,562445,0," $ 1,989.79 ", $ -   ,406925,0," $ 1,085.72 ", $ -   ,576106,0," $ 1,849.64 ", $ -   ,368428,0," $ 1,238.20 ", $ -   ,474517,0," $ 1,534.98 ", $ -   ,316942,0, $ 940.71 , $ -   ,0,0, $ -   , $ -   ,709522,630052," $ 2,025.43 "," $ 1,850.28 "
6,6/18/2016,EasyBib,126280,0, $ 465.21 , $ -   ,90488,0, $ 246.80 , $ -   ,166119,0, $ 583.57 , $ -   ,149879,0, $ 622.37 , $ -   ,125024,0, $ 481.97 , $ -   ,63043,0, $ 199.49 , $ -   ,0,0, $ -   , $ -   ,241151,234049, $ 764.82 , $ 761.58 
6,6/19/2016,BibMe,170244,0, $ 633.97 , $ -   ,162102,0, $ 413.70 , $ -   ,216750,0, $ 796.48 , $ -   ,351124,0," $ 1,422.83 ", $ -   ,165669,0, $ 583.91 , $ -   ,96710,0, $ 348.81 , $ -   ,0,0, $ -   , $ -   ,1756763,1732544," $ 4,965.77 "," $ 2,091.20 "
6,6/19/2016,CitationMachine,1004478,0," $ 3,501.43 ", $ -   ,698863,0," $ 1,830.73 ", $ -   ,1037211,0," $ 3,198.22 ", $ -   ,598252,0," $ 1,963.88 ", $ -   ,855896,0," $ 2,698.78 ", $ -   ,494849,0," $ 1,459.84 ", $ -   ,0,0, $ -   , $ -   ,1201078,1140469," $ 3,280.42 "," $ 3,193.95 "
6,6/19/2016,EasyBib,260833,0, $ 937.51 , $ -   ,176580,0, $ 468.18 , $ -   ,279853,0, $ 976.16 , $ -   ,268972,0, $ 958.32 , $ -   ,222187,0, $ 837.73 , $ -   ,124894,0, $ 366.35 , $ -   ,0,0, $ -   , $ -   ,417914,429944," $ 1,237.49 "," $ 1,315.61 "
6,6/20/2016,BibMe,174629,0, $ 621.63 , $ -   ,98895,0, $ 239.44 , $ -   ,205334,0, $ 620.21 , $ -   ,309427,0," $ 1,077.73 ", $ -   ,165420,0, $ 525.23 , $ -   ,95613,0, $ 283.41 , $ -   ,0,0, $ -   , $ -   ,1610073,1469719," $ 4,493.39 "," $ 1,532.72 "
6,6/20/2016,CitationMachine,1075786,0," $ 3,654.17 ", $ -   ,438027,0," $ 1,120.36 ", $ -   ,856810,0," $ 2,257.36 ", $ -   ,570320,0," $ 1,710.73 ", $ -   ,795892,0," $ 2,218.23 ", $ -   ,502512,0," $ 1,223.07 ", $ -   ,0,0, $ -   , $ -   ,1086147,963888," $ 2,601.45 "," $ 2,313.11 "
6,6/20/2016,EasyBib,324278,0," $ 1,122.62 ", $ -   ,150001,0, $ 388.95 , $ -   ,292578,0, $ 874.11 , $ -   ,309204,0," $ 1,007.53 ", $ -   ,273885,0, $ 991.03 , $ -   ,155386,0, $ 418.61 , $ -   ,0,0, $ -   , $ -   ,489509,484087," $ 1,309.03 "," $ 1,327.73 "
6,6/21/2016,BibMe,143197,0, $ 534.22 , $ -   ,89396,0, $ 221.94 , $ -   ,177799,0, $ 534.81 , $ -   ,252397,0, $ 916.67 , $ -   ,135887,0, $ 440.35 , $ -   ,76567,0, $ 227.29 , $ -   ,0,0, $ -   , $ -   ,1300705,1248970," $ 3,621.88 "," $ 1,268.45 "
6,6/21/2016,CitationMachine,836605,0," $ 2,802.80 ", $ -   ,361649,0, $ 937.44 , $ -   ,724937,0," $ 1,992.35 ", $ -   ,498866,0," $ 1,507.78 ", $ -   ,658289,0," $ 1,866.63 ", $ -   ,396010,0," $ 1,034.14 ", $ -   ,0,0, $ -   , $ -   ,901376,822349," $ 2,206.71 "," $ 2,048.28 "
6,6/21/2016,EasyBib,242493,0, $ 823.09 , $ -   ,121713,0, $ 316.15 , $ -   ,261405,0, $ 738.51 , $ -   ,291024,0, $ 971.82 , $ -   ,224781,0, $ 799.56 , $ -   ,116993,0, $ 307.45 , $ -   ,0,0, $ -   , $ -   ,422377,423039," $ 1,139.61 "," $ 1,161.90 "
6,6/22/2016,BibMe,152688,0, $ 548.90 , $ -   ,104885,0, $ 254.64 , $ -   ,181308,0, $ 576.21 , $ -   ,288081,0, $ 981.63 , $ -   ,139744,0, $ 484.79 , $ -   ,82825,0, $ 252.41 , $ -   ,0,0, $ -   , $ -   ,1323902,1225646," $ 3,699.66 "," $ 1,351.44 "
6,6/22/2016,CitationMachine,948688,0," $ 3,148.49 ", $ -   ,451127,0," $ 1,163.50 ", $ -   ,823062,0," $ 2,226.74 ", $ -   ,560932,0," $ 1,763.65 ", $ -   ,675142,0," $ 1,954.63 ", $ -   ,413603,0," $ 1,120.43 ", $ -   ,0,0, $ -   , $ -   ,875670,788040," $ 2,230.42 "," $ 2,080.35 "
6,6/22/2016,EasyBib,283725,0, $ 953.20 , $ -   ,144542,0, $ 375.76 , $ -   ,241709,0, $ 735.57 , $ -   ,339496,0," $ 1,167.63 ", $ -   ,232838,0, $ 859.25 , $ -   ,124225,0, $ 337.07 , $ -   ,0,0, $ -   , $ -   ,458106,442148," $ 1,265.18 "," $ 1,250.98 "
6,6/23/2016,BibMe,144828,0, $ 542.80 , $ -   ,110601,0, $ 268.35 , $ -   ,167713,0, $ 558.19 , $ -   ,272621,0," $ 1,008.01 ", $ -   ,133980,0, $ 487.88 , $ -   ,80347,0, $ 274.45 , $ -   ,0,0, $ -   , $ -   ,1317993,1201583," $ 3,687.73 "," $ 1,419.67 "
6,6/23/2016,CitationMachine,966389,0," $ 3,352.07 ", $ -   ,439725,0," $ 1,145.81 ", $ -   ,712703,0," $ 1,983.25 ", $ -   ,525527,0," $ 1,716.79 ", $ -   ,602737,0," $ 1,840.17 ", $ -   ,384820,0," $ 1,092.04 ", $ -   ,0,0, $ -   , $ -   ,799375,704765," $ 2,082.95 "," $ 1,886.51 "
6,6/23/2016,EasyBib,277991,0, $ 962.82 , $ -   ,141647,0, $ 373.94 , $ -   ,215553,0, $ 667.26 , $ -   ,300326,0," $ 1,042.28 ", $ -   ,205456,0, $ 731.52 , $ -   ,111199,0, $ 313.10 , $ -   ,0,0, $ -   , $ -   ,378387,354967," $ 1,095.61 "," $ 1,052.94 "
6,6/24/2016,BibMe,111408,0, $ 425.03 , $ -   ,78299,0, $ 197.22 , $ -   ,145289,0, $ 526.08 , $ -   ,194497,0, $ 769.20 , $ -   ,95810,0, $ 374.31 , $ -   ,59506,0, $ 209.93 , $ -   ,0,0, $ -   , $ -   ,1054536,953750," $ 2,968.89 "," $ 1,223.41 "
6,6/24/2016,CitationMachine,773383,0," $ 2,812.58 ", $ -   ,324326,0, $ 860.33 , $ -   ,554485,0," $ 1,723.48 ", $ -   ,379506,0," $ 1,286.07 ", $ -   ,459644,0," $ 1,536.10 ", $ -   ,286089,0, $ 874.86 , $ -   ,0,0, $ -   , $ -   ,681805,597129," $ 1,959.94 "," $ 1,797.28 "
6,6/24/2016,EasyBib,211889,0, $ 769.76 , $ -   ,91128,0, $ 249.40 , $ -   ,175380,0, $ 557.60 , $ -   ,221919,0, $ 792.13 , $ -   ,158326,0, $ 571.12 , $ -   ,71372,0, $ 218.59 , $ -   ,0,0, $ -   , $ -   ,276189,256351, $ 851.41 , $ 806.44 
6,6/25/2016,BibMe,114447,0, $ 447.78 , $ -   ,48528,0, $ 134.23 , $ -   ,123370,0, $ 480.82 , $ -   ,176495,0, $ 805.10 , $ -   ,80544,0, $ 341.97 , $ -   ,46253,0, $ 190.42 , $ -   ,0,0, $ -   , $ -   ,848976,797843," $ 2,438.31 "," $ 1,213.00 "
6,6/25/2016,CitationMachine,778571,0," $ 2,867.99 ", $ -   ,262959,0, $ 730.55 , $ -   ,442148,0," $ 1,582.00 ", $ -   ,310832,0," $ 1,052.94 ", $ -   ,391030,0," $ 1,416.69 ", $ -   ,239903,0, $ 865.79 , $ -   ,0,0, $ -   , $ -   ,581536,528987," $ 1,840.54 "," $ 1,730.87 "
6,6/25/2016,EasyBib,176317,0, $ 670.46 , $ -   ,56967,0, $ 165.12 , $ -   ,121821,0, $ 428.64 , $ -   ,147147,0, $ 523.81 , $ -   ,122010,0, $ 466.55 , $ -   ,48962,0, $ 169.50 , $ -   ,0,0, $ -   , $ -   ,186600,180438, $ 599.48 , $ 586.29 
6,6/26/2016,BibMe,162124,0, $ 616.80 , $ -   ,80670,0, $ 227.44 , $ -   ,214981,0, $ 806.29 , $ -   ,295595,0," $ 1,302.57 ", $ -   ,146724,0, $ 617.46 , $ -   ,82417,0, $ 300.98 , $ -   ,0,0, $ -   , $ -   ,1512557,1465456," $ 4,319.73 "," $ 2,128.78 "
6,6/26/2016,CitationMachine,1203512,0," $ 4,269.00 ", $ -   ,418163,0," $ 1,169.52 ", $ -   ,811839,0," $ 2,664.74 ", $ -   ,526055,0," $ 1,764.84 ", $ -   ,688019,0," $ 2,423.15 ", $ -   ,437072,0," $ 1,458.80 ", $ -   ,0,0, $ -   , $ -   ,1074002,1002932," $ 3,386.56 "," $ 3,286.74 "
6,6/26/2016,EasyBib,269418,0, $ 980.59 , $ -   ,93120,0, $ 261.26 , $ -   ,208741,0, $ 704.87 , $ -   ,258510,0, $ 907.49 , $ -   ,181059,0, $ 693.57 , $ -   ,86523,0, $ 282.33 , $ -   ,0,0, $ -   , $ -   ,359196,374351," $ 1,130.87 "," $ 1,216.50 "
6,6/27/2016,BibMe,118963,0, $ 427.82 , $ -   ,82179,0, $ 211.76 , $ -   ,179769,0, $ 615.83 , $ -   ,270220,0," $ 1,105.97 ", $ -   ,132743,0, $ 491.00 , $ -   ,85219,0, $ 272.33 , $ -   ,0,0, $ -   , $ -   ,1420530,1291028," $ 4,031.82 "," $ 1,675.87 "
6,6/27/2016,CitationMachine,790485,0," $ 2,735.06 ", $ -   ,339923,0, $ 930.94 , $ -   ,628915,0," $ 1,780.15 ", $ -   ,471079,0," $ 1,681.59 ", $ -   ,580447,0," $ 1,846.56 ", $ -   ,379870,0," $ 1,107.13 ", $ -   ,0,0, $ -   , $ -   ,949562,833687," $ 3,050.27 "," $ 2,768.76 "
6,6/27/2016,EasyBib,251319,0, $ 875.23 , $ -   ,111259,0, $ 303.07 , $ -   ,247844,0, $ 718.99 , $ -   ,326597,0," $ 1,112.92 ", $ -   ,204672,0, $ 719.40 , $ -   ,113500,0, $ 348.14 , $ -   ,0,0, $ -   , $ -   ,450892,433864," $ 1,359.39 "," $ 1,343.07 "
6,6/28/2016,BibMe,104194,0, $ 377.24 , $ -   ,72230,0, $ 194.66 , $ -   ,191724,0, $ 733.79 , $ -   ,240163,0," $ 1,150.79 ", $ -   ,104830,0, $ 397.20 , $ -   ,69042,0, $ 245.72 , $ -   ,0,0, $ -   , $ -   ,1154736,1038969," $ 3,367.05 "," $ 1,454.68 "
6,6/28/2016,CitationMachine,697778,0," $ 2,470.97 ", $ -   ,323037,0, $ 882.07 , $ -   ,723829,0," $ 2,370.15 ", $ -   ,448692,0," $ 1,711.21 ", $ -   ,478256,0," $ 1,561.15 ", $ -   ,302994,0, $ 987.16 , $ -   ,0,0, $ -   , $ -   ,884634,789556," $ 3,310.82 "," $ 3,055.70 "
6,6/28/2016,EasyBib,215290,0, $ 761.69 , $ -   ,107524,0, $ 295.41 , $ -   ,246150,0, $ 823.65 , $ -   ,367766,0," $ 1,351.47 ", $ -   ,183233,0, $ 648.98 , $ -   ,85300,0, $ 273.11 , $ -   ,0,0, $ -   , $ -   ,412752,400373," $ 1,374.37 "," $ 1,367.19 "
6,6/29/2016,BibMe,125110,0, $ 473.27 , $ -   ,76723,0, $ 221.83 , $ -   ,269306,0," $ 1,104.04 ", $ -   ,220652,0, $ 886.86 , $ -   ,96026,0, $ 371.71 , $ -   ,72327,0, $ 250.78 , $ -   ,0,0, $ -   , $ -   ,1221882,1143434," $ 3,589.18 "," $ 1,546.13 "
6,6/29/2016,CitationMachine,828986,0," $ 3,062.35 ", $ -   ,366737,0," $ 1,074.27 ", $ -   ,1036914,0," $ 3,436.29 ", $ -   ,461844,0," $ 1,567.91 ", $ -   ,499862,0," $ 1,711.03 ", $ -   ,289742,0, $ 923.76 , $ -   ,0,0, $ -   , $ -   ,1000650,914346," $ 3,504.59 "," $ 3,199.07 "
6,6/29/2016,EasyBib,262427,0, $ 972.74 , $ -   ,119219,0, $ 332.02 , $ -   ,282677,0," $ 1,123.40 ", $ -   ,403892,0," $ 1,417.25 ", $ -   ,223726,0, $ 870.58 , $ -   ,100604,0, $ 336.36 , $ -   ,0,0, $ -   , $ -   ,506180,499636," $ 1,643.20 "," $ 1,637.70 "
6,6/30/2016,BibMe,112526,0, $ 420.54 , $ -   ,76634,0, $ 217.92 , $ -   ,291719,0," $ 1,146.30 ", $ -   ,215026,0, $ 935.25 , $ -   ,103510,0, $ 361.49 , $ -   ,85256,0, $ 273.30 , $ -   ,0,0, $ -   , $ -   ,1190037,1058639," $ 3,470.07 "," $ 1,351.92 "
6,6/30/2016,CitationMachine,691390,0," $ 2,476.51 ", $ -   ,362708,0," $ 1,089.62 ", $ -   ,1077782,0," $ 3,338.66 ", $ -   ,467660,0," $ 1,425.13 ", $ -   ,541957,0," $ 1,655.43 ", $ -   ,318428,0, $ 920.98 , $ -   ,0,0, $ -   , $ -   ,972562,856353," $ 2,616.77 "," $ 2,311.02 "
6,6/30/2016,EasyBib,220663,0, $ 802.80 , $ -   ,107334,0, $ 290.17 , $ -   ,268214,0," $ 1,029.19 ", $ -   ,347992,0," $ 1,162.68 ", $ -   ,231738,0, $ 823.53 , $ -   ,111515,0, $ 355.02 , $ -   ,0,0, $ -   , $ -   ,444813,417107," $ 1,328.10 "," $ 1,268.00 "
6,Total,Total,36149766,0," $ 120,232.14 ", $ -   ,21397614,0," $ 55,378.63 ", $ -   ,39714570,0," $ 111,500.97 ", $ -   ,38436546,0," $ 123,748.92 ", $ -   ,42527753,0," $ 197,737.39 ", $ -   ,21009869,0," $ 55,247.52 ", $ -   ,0,0, $ -   , $ -   ,97672286,89988392," $ 273,066.32 "," $ 176,720.76 "
7,7/1/2016,BibMe,65753,0, $ 210.83 , $ -   ,75605,0, $ 186.00 , $ -   ,241724,0, $ 824.02 , $ -   ,143420,0, $ 498.51 , $ -   ,78503,0, $ 231.19 , $ -   ,72646,0, $ 211.01 , $ -   ,0,0, $ -   , $ -   ,927576,816722," $ 2,660.95 ", $ 950.89 
7,7/1/2016,CitationMachine,451766,0," $ 1,317.02 ", $ -   ,268908,0, $ 743.52 , $ -   ,883036,0," $ 2,239.30 ", $ -   ,330700,0, $ 975.12 , $ -   ,445753,0," $ 1,103.82 ", $ -   ,273283,0, $ 659.76 , $ -   ,0,0, $ -   , $ -   ,685544,596512," $ 1,568.88 "," $ 1,393.06 "
7,7/1/2016,EasyBib,125046,0, $ 407.20 , $ -   ,69187,0, $ 177.97 , $ -   ,203126,0, $ 573.87 , $ -   ,220827,0, $ 705.62 , $ -   ,140268,0, $ 447.03 , $ -   ,76441,0, $ 238.29 , $ -   ,0,0, $ -   , $ -   ,259261,240847, $ 704.20 , $ 671.50 
7,7/2/2016,BibMe,48453,0, $ 159.65 , $ -   ,57774,0, $ 153.41 , $ -   ,182311,0, $ 709.63 , $ -   ,100080,0, $ 409.24 , $ -   ,48665,0, $ 167.94 , $ -   ,43793,0, $ 156.83 , $ -   ,0,0, $ -   , $ -   ,647110,593528," $ 1,890.52 ", $ 779.90 
7,7/2/2016,CitationMachine,356420,0," $ 1,073.57 ", $ -   ,235317,0, $ 674.81 , $ -   ,723629,0," $ 2,021.60 ", $ -   ,259313,0, $ 788.19 , $ -   ,352481,0, $ 966.69 , $ -   ,212993,0, $ 580.60 , $ -   ,0,0, $ -   , $ -   ,546680,487030," $ 1,342.18 "," $ 1,225.68 "
7,7/2/2016,EasyBib,82026,0, $ 285.93 , $ -   ,50791,0, $ 138.36 , $ -   ,130517,0, $ 436.26 , $ -   ,137849,0, $ 462.42 , $ -   ,89225,0, $ 307.67 , $ -   ,42648,0, $ 141.55 , $ -   ,0,0, $ -   , $ -   ,165179,158229, $ 482.67 , $ 474.54 
7,7/3/2016,BibMe,76675,0, $ 245.28 , $ -   ,89426,0, $ 238.62 , $ -   ,250197,0, $ 993.70 , $ -   ,152517,0, $ 607.02 , $ -   ,60264,0, $ 206.26 , $ -   ,67321,0, $ 229.07 , $ -   ,0,0, $ -   , $ -   ,984566,925528," $ 2,877.69 "," $ 1,259.53 "
7,7/3/2016,CitationMachine,535929,0," $ 1,547.40 ", $ -   ,361307,0," $ 1,045.10 ", $ -   ,1129086,0," $ 3,063.06 ", $ -   ,387949,0," $ 1,194.94 ", $ -   ,436168,0," $ 1,175.58 ", $ -   ,318908,0, $ 849.85 , $ -   ,0,0, $ -   , $ -   ,950168,876934," $ 2,204.03 "," $ 2,080.43 "
7,7/3/2016,EasyBib,111705,0, $ 371.71 , $ -   ,76196,0, $ 205.03 , $ -   ,174644,0, $ 563.32 , $ -   ,194894,0, $ 670.53 , $ -   ,110542,0, $ 370.07 , $ -   ,58335,0, $ 181.21 , $ -   ,0,0, $ -   , $ -   ,242162,245462, $ 692.20 , $ 724.46 
7,7/4/2016,BibMe,46517,0, $ 152.96 , $ -   ,57391,0, $ 151.55 , $ -   ,185076,0, $ 687.03 , $ -   ,106495,0, $ 406.94 , $ -   ,51813,0, $ 167.09 , $ -   ,50326,0, $ 159.10 , $ -   ,0,0, $ -   , $ -   ,779013,689454," $ 2,261.86 ", $ 838.18 
